block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_420310,1003,1,Downtown,100360,2_merged_5547552,5488971
a_420317,1002,0,the Richmond District,100354,3_merged_5547551,5488976
a_420318,1002,0,the Richmond District,100354,3_merged_5547551,5488977
a_420307,1003,1,Downtown,100360,2_merged_5547552,5488974
a_420312,1002,1,Downtown,100359,2_merged_5547552,5488975
a_420319,1002,0,the Richmond District,100354,3_merged_5547551,5488978
a_420320,1002,0,the Richmond District,100354,3_merged_5547551,5488979
b_411004,1198,1,Downtown,96239,2_merged_5547555,5388182
b_411005,1198,1,Downtown,96239,2_merged_5547555,5388183
a_421875,1030,1,Caltrain,100587,2_merged_5547552,5506809
a_421874,1030,1,Caltrain,100587,2_merged_5547552,5506808
b_411038,1196_merged_5547549,0,Balboa Park Station via Downtown,96203,3_merged_5547554,5388186
b_411039,1196_merged_5547549,0,Balboa Park Station via Downtown,96203,3_merged_5547554,5388187
b_411036,1196_merged_5547549,0,Balboa Park Station via Downtown,96203,3_merged_5547554,5388184
b_411037,1196_merged_5547549,0,Balboa Park Station via Downtown,96203,3_merged_5547554,5388185
a_421869,1045,1,Caltrain,100594,2_merged_5547552,5506803
a_421897,1030,1,Downtown,100593,2_merged_5547552,5506802
a_421884,1045,1,Caltrain,100594,2_merged_5547552,5506801
a_421891,1030,1,Caltrain,100587,2_merged_5547552,5506800
a_421873,1030,1,Caltrain,100587,2_merged_5547552,5506807
a_421893,1045,1,Caltrain,100594,2_merged_5547552,5506806
a_421870,1030,1,Chestnut & Fillmore,100591,2_merged_5547552,5506805
a_421871,1030,1,Chestnut & Fillmore,100591,2_merged_5547552,5506804
a_420566,1071,0,the Sunset District,100377,3_merged_5547551,5491677
a_420565,1006,0,the Sunset District,100375,3_merged_5547551,5491676
a_420564,1071,0,the Sunset District,100377,3_merged_5547551,5491675
a_420558,1006,0,the Sunset District,100375,3_merged_5547551,5491674
a_420563,1071,0,the Sunset District,100377,3_merged_5547551,5491673
a_420556,1006,0,the Sunset District,100375,3_merged_5547551,5491672
a_420562,1006,0,the Sunset District,100374,3_merged_5547551,5491671
a_420561,1071,0,the Sunset District,100377,3_merged_5547551,5491670
b_417234,1197,0,Castro Station,96223,1_merged_5547553,5450876
b_417234,1197,0,Castro Station,96223,1_merged_5547553,5450877
b_417233,1197,0,Castro Station,96223,1_merged_5547553,5450874
b_417233,1196_merged_5547549,0,Balboa Park Station via Downtown,96204,1_merged_5547553,5450875
b_408317,1002,1,Downtown,95747,1_merged_5547553,5352318
b_408326,1002,1,Downtown,95747,1_merged_5547553,5352319
a_420557,1071,0,the Sunset District,100377,3_merged_5547551,5491679
a_420553,1006,0,the Sunset District,100375,3_merged_5547551,5491678
b_410578,1059_merged_5547548,0,Taylor & Bay,96094,3_merged_5547554,5380019
b_410609,8191,1,Judah & 9th Av.,96120,3_merged_5547554,5381385
b_410609,8191,1,Judah & 9th Av.,96120,3_merged_5547554,5381384
b_409243,8166,0,the Bayview District,95882,1_merged_5547553,5364540
b_409389,8166,0,the Bayview District,95882,1_merged_5547553,5364541
b_409240,8166,0,the Bayview District,95882,1_merged_5547553,5364542
b_409383,8166,0,the Bayview District,95882,1_merged_5547553,5364543
b_409244,8166,0,the Bayview District,95882,1_merged_5547553,5364544
b_409384,8166,0,the Bayview District,95882,1_merged_5547553,5364545
b_409385,8166,0,the Bayview District,95882,1_merged_5547553,5364546
b_409386,8166,0,the Bayview District,95882,1_merged_5547553,5364547
b_409239,8166,0,the Bayview District,95882,1_merged_5547553,5364548
b_409242,8166,0,the Bayview District,95882,1_merged_5547553,5364549
a_420365,8507,0,Ocean Beach,100363,1_merged_5547550,5489597
a_420364,8507,0,Ocean Beach,100362,1_merged_5547550,5489596
a_420360,8507,0,Ocean Beach,100363,1_merged_5547550,5489595
a_420363,8507,0,Ocean Beach,100363,1_merged_5547550,5489594
a_420361,8507,0,Ocean Beach,100363,1_merged_5547550,5489593
a_420359,8507,0,Ocean Beach,100363,1_merged_5547550,5489592
a_420387,8507,0,the Richmond District,100366,1_merged_5547550,5489591
a_420355,8507,0,Ocean Beach,100363,1_merged_5547550,5489590
b_409699,1030,1,Chestnut & Fillmore,95977,1_merged_5547553,5368434
b_409715,1030,1,Chestnut & Fillmore,95977,1_merged_5547553,5368435
b_409700,1030,1,Chestnut & Fillmore,95977,1_merged_5547553,5368436
b_409717,1030,1,Chestnut & Fillmore,95977,1_merged_5547553,5368437
b_409723,1045,1,Steiner & Union,95981,1_merged_5547553,5368430
b_409703,1030,1,Chestnut & Fillmore,95977,1_merged_5547553,5368431
a_420381,8507,0,Ocean Beach,100362,1_merged_5547550,5489599
a_420357,8507,0,Ocean Beach,100363,1_merged_5547550,5489598
a_423547,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531928
a_423554,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531929
a_423552,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531926
a_423559,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531927
a_423557,8560,0,Castro Station via Downtown,100866,2_merged_5547552,5531924
a_423545,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531925
a_423556,8560,0,Balboa Park Station,100870,2_merged_5547552,5531922
a_423556,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531923
a_423553,8560,0,Castro Station via Downtown,100865,2_merged_5547552,5531920
a_423557,8560,0,Balboa Park Station,100870,2_merged_5547552,5531921
b_411920,8212,0,Beach & Scott,96314,2_merged_5547555,5398294
b_411051,1198,1,Downtown,96239,3_merged_5547554,5388594
a_420360,8507,0,Ocean Beach,100363,1_merged_5547550,5489621
a_420361,8507,0,Ocean Beach,100363,1_merged_5547550,5489620
a_420373,8507,0,Ocean Beach,100363,1_merged_5547550,5489623
a_420359,8507,0,Ocean Beach,100363,1_merged_5547550,5489622
a_420366,8507,0,Ocean Beach,100363,1_merged_5547550,5489625
a_420367,8507,0,Ocean Beach,100363,1_merged_5547550,5489624
a_420357,8507,0,Ocean Beach,100363,1_merged_5547550,5489627
a_420389,8507,0,the Richmond District,100365,1_merged_5547550,5489626
a_420354,8507,1,6th Ave & Fulton St.,100372,1_merged_5547550,5489629
a_420353,8507,1,6th Ave & Fulton St.,100372,1_merged_5547550,5489628
b_411318,8205,0,Castro Station via Downtown,96249,1_merged_5547553,5392546
b_0,8179,1,Downtown,96034,2_merged_5547555,5374428
b_0,8179,1,Downtown,96034,2_merged_5547555,5374429
b_409946,8177,1,Downtown,96020,1_merged_5547553,5372305
b_409944,8177,1,Downtown,96020,1_merged_5547553,5372304
b_409941,8177,1,Downtown,96020,1_merged_5547553,5372307
b_409954,8177,1,Downtown,96020,1_merged_5547553,5372306
b_409945,8177,1,Downtown,96020,1_merged_5547553,5372301
a_422021,8528,1,the Richmond District,100608,3_merged_5547551,5509380
b_409949,8177,1,Downtown,96020,1_merged_5547553,5372303
b_409942,8177,1,Downtown,96020,1_merged_5547553,5372302
b_409357,8177,1,Downtown,96020,1_merged_5547553,5372309
b_409943,8177,1,Downtown,96020,1_merged_5547553,5372308
a_421971,8527,0,Ocean Beach,100598,2_merged_5547552,5508426
a_424680,1028_merged_5547538,1,Fort Mason,100530,1_merged_5547550,5503975
a_424577,8512,0,Daly City,100422,1_merged_5547550,5542579
a_424589,8512,0,Daly City,100422,1_merged_5547550,5542578
a_425070,1198,1,Downtown,100855,1_merged_5547550,5546898
a_425071,1198,1,Downtown,100855,1_merged_5547550,5546899
a_424588,8512,0,Daly City,100423,1_merged_5547550,5542573
a_424587,8512,0,Daly City,100423,1_merged_5547550,5542572
a_424586,8512,0,Daly City,100423,1_merged_5547550,5542571
a_424584,8512,0,Daly City,100423,1_merged_5547550,5542570
a_424588,8512,0,Daly City,100422,1_merged_5547550,5542577
a_424586,8512,0,Daly City,100422,1_merged_5547550,5542576
a_424583,8512,0,Daly City,100422,1_merged_5547550,5542575
a_424589,8512,0,Daly City,100423,1_merged_5547550,5542574
b_409606,8170,0,the Bayview District,95944,1_merged_5547553,5367019
b_409599,8170,0,the Bayview District,95944,1_merged_5547553,5367018
b_409605,8170,0,the Bayview District,95944,1_merged_5547553,5367017
b_409604,8170,0,the Bayview District,95944,1_merged_5547553,5367016
b_409603,8170,0,the Bayview District,95944,1_merged_5547553,5367015
b_409602,8170,0,the Bayview District,95944,1_merged_5547553,5367014
b_409597,8170,0,the Bayview District,95944,1_merged_5547553,5367013
b_409601,8170,0,the Bayview District,95944,1_merged_5547553,5367012
b_409600,8170,0,the Bayview District,95944,1_merged_5547553,5367011
b_409596,8170,0,the Bayview District,95944,1_merged_5547553,5367010
a_421874,1030,1,Chestnut & Fillmore,100591,2_merged_5547552,5507071
a_421873,1030,1,Chestnut & Fillmore,100591,2_merged_5547552,5507070
a_421882,1045,1,Steiner & Union,100595,2_merged_5547552,5507073
a_421903,1045,1,Steiner & Union,100595,2_merged_5547552,5507072
a_421883,1045,1,Steiner & Union,100595,2_merged_5547552,5507075
a_421879,1045,1,Steiner & Union,100595,2_merged_5547552,5507074
a_421884,1045,1,Steiner & Union,100595,2_merged_5547552,5507077
a_421894,1045,1,Steiner & Union,100595,2_merged_5547552,5507076
a_421888,1030,1,Chestnut & Fillmore,100591,2_merged_5547552,5507079
a_421880,1045,1,Steiner & Union,100595,2_merged_5547552,5507078
b_409197,8163,1,Downtown,95859,2_merged_5547555,5362250
b_409196,8163,1,Downtown,95859,2_merged_5547555,5362251
b_409197,8163,1,Downtown,95859,2_merged_5547555,5362256
b_409196,8163,1,Downtown,95859,2_merged_5547555,5362257
b_409194,8163,1,Downtown,95859,2_merged_5547555,5362254
b_409198,8163,1,Downtown,95859,2_merged_5547555,5362255
b_409431,8167,0,the Mission District,95901,2_merged_5547555,5365709
b_409434,8167,0,the Mission District,95901,2_merged_5547555,5365708
b_409426,8167,1,Jackson & Van Ness,95902,1_merged_5547553,5365701
b_409427,8167,1,Jackson & Van Ness,95902,1_merged_5547553,5365700
b_409424,8167,1,Jackson & Van Ness,95902,1_merged_5547553,5365703
b_409430,8167,1,Jackson & Van Ness,95902,1_merged_5547553,5365702
b_409431,8167,0,the Mission District,95901,2_merged_5547555,5365705
b_409425,8167,1,Jackson & Van Ness,95902,1_merged_5547553,5365704
b_409433,8167,0,the Mission District,95901,2_merged_5547555,5365707
b_409432,8167,0,the Mission District,95901,2_merged_5547555,5365706
a_0,8534,1,Union St. & Van Ness Av.,100655,2_merged_5547552,5513009
a_0,8534,1,Union St. & Van Ness Av.,100655,2_merged_5547552,5513008
a_422065,8531,1,the Haight-Ashbury District,100623,2_merged_5547552,5510250
a_0,8534,1,Downtown,100649,2_merged_5547552,5513005
a_0,8534,1,Downtown,100649,2_merged_5547552,5513004
a_0,8534,1,Union St. & Van Ness Av.,100655,2_merged_5547552,5513007
a_0,8534,1,Union St. & Van Ness Av.,100655,2_merged_5547552,5513006
a_0,8534,1,Downtown,100649,2_merged_5547552,5513001
a_0,8534,1,Downtown,100649,2_merged_5547552,5513000
a_0,8534,1,Downtown,100649,2_merged_5547552,5513003
a_0,8534,1,Union St. & Van Ness Av.,100655,2_merged_5547552,5513002
b_408581,1006,0,the Sunset District,95763,3_merged_5547554,5355308
b_417340,8172,1,Downtown,95987,3_merged_5547554,5452828
b_408582,1071,0,the Sunset District,95765,3_merged_5547554,5355309
b_408591,1006,0,the Sunset District,95763,3_merged_5547554,5355306
a_422951,1093_merged_5547535,0,Ocean Beach ,100768,3_merged_5547551,5522168
a_422940,1094_merged_5547532,0,Balboa Park Station,100762,3_merged_5547551,5522169
b_410312,8182,1,Fisherman's Wharf,96061,1_merged_5547553,5376079
b_408580,1071,0,the Sunset District,95765,3_merged_5547554,5355307
a_422943,1093_merged_5547535,0,Ocean Beach via Downtown,100772,3_merged_5547551,5522162
a_422941,1093_merged_5547535,0,Ocean Beach ,100768,3_merged_5547551,5522163
a_422952,1093_merged_5547535,0,Duboce & Church,100775,3_merged_5547551,5522160
a_422942,1093_merged_5547535,0,Duboce & Church,100775,3_merged_5547551,5522161
a_422950,1093_merged_5547535,0,Ocean Beach ,100768,3_merged_5547551,5522166
a_422939,1093_merged_5547535,0,Ocean Beach ,100768,3_merged_5547551,5522167
a_422952,1093_merged_5547535,0,Ocean Beach ,100768,3_merged_5547551,5522164
a_422942,1093_merged_5547535,0,Ocean Beach ,100768,3_merged_5547551,5522165
b_408912,1900_merged_5547542,1,Downtown,95798,3_merged_5547554,5358781
b_409068,8158,1,Downtown,95823,1_merged_5547553,5360732
b_409424,8167,1,Jackson & Van Ness,95902,1_merged_5547553,5365639
b_409428,8167,1,Jackson & Van Ness,95902,1_merged_5547553,5365638
b_411968,8213,1,Transbay Terminal,96318,2_merged_5547555,5398756
b_411969,8213,1,Transbay Terminal,96318,2_merged_5547555,5398757
b_411966,8213,1,Transbay Terminal,96318,2_merged_5547555,5398754
a_422899,1196_merged_5547540,1,Metro East Garage,100844,1_merged_5547550,5547142
b_411977,8213,1,Transbay Terminal,96318,2_merged_5547555,5398752
b_411965,8213,1,Transbay Terminal,96318,2_merged_5547555,5398753
b_411975,8213,1,Transbay Terminal,96318,2_merged_5547555,5398750
b_411976,8213,1,Transbay Terminal,96318,2_merged_5547555,5398751
b_410577,1060_merged_5547545,0,Hyde & Beach,96097,3_merged_5547554,5380014
b_411970,8213,1,Transbay Terminal,96318,2_merged_5547555,5398758
b_411971,8213,1,Transbay Terminal,96318,2_merged_5547555,5398759
b_410594,8190,1,Market St.,96117,1_merged_5547553,5380759
b_409428,8167,1,Jackson & Van Ness,95902,1_merged_5547553,5365637
b_409424,8167,1,Jackson & Van Ness,95903,1_merged_5547553,5365636
b_409987,8177,0,the Richmond District,96013,3_merged_5547554,5372866
b_410341,8182,1,Fisherman's Wharf,96061,3_merged_5547554,5376530
b_409132,8161,1,Fisherman's Wharf,95834,1_merged_5547553,5361492
b_409990,8177,0,the Richmond District,96013,3_merged_5547554,5372867
b_409444,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366058
b_409448,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366059
b_409992,8177,0,the Richmond District,96015,3_merged_5547554,5372869
b_409450,1028_merged_5547547,1,Fort Mason,95914,1_merged_5547553,5366050
b_409458,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366051
b_409443,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366052
b_409457,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366053
b_409445,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366054
b_409451,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366055
b_409446,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366056
b_409458,1028_merged_5547547,1,Fort Mason,95916,1_merged_5547553,5366057
b_408976,1010,0,General Hospital,95803,3_merged_5547554,5359485
b_408975,1012,0,the Mission District,95805,3_merged_5547554,5359484
b_408978,1010,0,General Hospital,95803,3_merged_5547554,5359487
b_408977,1012,0,the Mission District,95805,3_merged_5547554,5359486
b_417344,8172,1,Downtown,95987,3_merged_5547554,5452822
b_414746,8287,1,Downtown,97459,1_merged_5547553,5426718
b_414747,8287,1,Downtown,97459,1_merged_5547553,5426719
b_409874,8173,1,the Richmond District,95994,3_merged_5547554,5371084
b_408974,1010,0,General Hospital,95803,3_merged_5547554,5359483
b_414749,8287,1,Downtown,97459,1_merged_5547553,5426712
b_414750,8287,1,Downtown,97459,1_merged_5547553,5426713
b_414747,8287,1,Downtown,97459,1_merged_5547553,5426710
b_414748,8287,1,Downtown,97459,1_merged_5547553,5426711
b_414753,8287,1,Downtown,97459,1_merged_5547553,5426716
b_414754,8287,1,Downtown,97459,1_merged_5547553,5426717
b_414751,8287,1,Downtown,97459,1_merged_5547553,5426714
b_414752,8287,1,Downtown,97459,1_merged_5547553,5426715
a_421208,8516,0,Hunter's Point,100442,2_merged_5547552,5498937
b_409748,1045,0,the Presidio,95967,2_merged_5547555,5368598
a_422748,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518081
a_422767,1059_merged_5547539,1,Powell & Market,100715,2_merged_5547552,5518964
a_421206,8516,0,Hunter's Point,100442,2_merged_5547552,5498935
b_408908,1900_merged_5547542,1,Downtown,95798,3_merged_5547554,5358780
a_421205,8516,0,Hunter's Point,100442,2_merged_5547552,5498934
a_422758,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518084
a_421198,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498932
a_424805,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544791
a_424803,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544790
a_424807,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544793
a_424821,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544792
a_424824,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544795
a_422743,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518086
a_424804,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544797
a_424802,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544796
a_424822,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544799
a_424806,8535,0,the Crocker-Amazon District,100659,1_merged_5547550,5544798
a_422810,8545,1,Market St.,100733,1_merged_5547550,5519845
a_421199,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498930
a_422808,8545,1,Market St.,100733,1_merged_5547550,5519843
a_422811,8545,1,Market St.,100733,1_merged_5547550,5519842
a_422812,8545,1,Market St.,100733,1_merged_5547550,5519841
a_422810,8545,1,Market St.,100733,1_merged_5547550,5519840
b_409745,1045,0,the Presidio,95967,2_merged_5547555,5368590
b_409260,8164,1,the Marina District,95868,2_merged_5547555,5363026
b_409768,1030,0,Van Ness & North Point,95961,2_merged_5547555,5368596
b_409968,8177,1,Downtown,96020,2_merged_5547555,5372683
a_425120,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547448
a_425122,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547449
b_409097,8159,1,West Portal Station,95825,3_merged_5547554,5360968
a_425116,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547444
a_425117,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547445
a_425118,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547446
a_425119,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547447
a_425112,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547440
a_425113,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547441
a_425114,8560,1,Fisherman's Wharf via Downtown,100873,1_merged_5547550,5547442
